hole_id,easting,northing,elevation,from_depth,to_depth,length,grade_cu_ppm,zone
DDH_015,627.5082167486967,619.6861235869123,951.6115153153239,280.0,290.0,10,0.15644777372417276,3
DDH_015,627.5082167486967,619.6861235869123,941.6115153153239,290.0,300.0,10,0.2616325847564249,3
DDH_015,627.5082167486967,619.6861235869123,931.6115153153239,300.0,310.0,10,0.1743913244139926,3
DDH_015,627.5082167486967,619.6861235869123,921.6115153153239,310.0,320.0,10,0.14118042376180023,3
DDH_015,627.5082167486967,619.6861235869123,911.6115153153239,320.0,330.0,10,0.22491421461692757,3
DDH_015,627.5082167486967,619.6861235869123,901.6115153153239,330.0,340.0,10,0.11182992398308314,3
DDH_015,627.5082167486967,619.6861235869123,891.6115153153239,340.0,350.0,10,0.15981153910520998,3
DDH_015,627.5082167486967,619.6861235869123,881.6115153153239,350.0,360.0,10,0.12902970537236674,3
DDH_015,627.5082167486967,619.6861235869123,871.6115153153239,360.0,370.0,10,0.2591185678985751,3
DDH_015,627.5082167486967,619.6861235869123,861.6115153153239,370.0,380.0,10,0.14467223613328375,3
DDH_015,627.5082167486967,619.6861235869123,851.6115153153239,380.0,390.0,10,0.10384669133312029,3
DDH_015,627.5082167486967,619.6861235869123,841.6115153153239,390.0,400.0,10,1.1067904263060115,3
DDH_015,627.5082167486967,619.6861235869123,831.6115153153239,400.0,410.0,10,0.1028604632741728,3
DDH_015,627.5082167486967,619.6861235869123,821.6115153153239,410.0,420.0,10,0.19622718007092116,3
DDH_015,627.5082167486967,619.6861235869123,811.6115153153239,420.0,430.0,10,0.14700296756361775,3
DDH_015,627.5082167486967,619.6861235869123,801.6115153153239,430.0,440.0,10,1.989706946330215,3
DDH_015,627.5082167486967,619.6861235869123,791.6115153153239,440.0,450.0,10,0.17804831028039383,3
DDH_015,627.5082167486967,619.6861235869123,781.6115153153239,450.0,460.0,10,0.12354468384885058,3
DDH_015,627.5082167486967,619.6861235869123,771.6115153153239,460.0,470.0,10,0.08914900447635837,3
DDH_015,627.5082167486967,619.6861235869123,761.6115153153239,470.0,480.0,10,0.13846787438520794,3
DDH_015,627.5082167486967,619.6861235869123,751.6115153153239,480.0,490.0,10,0.10441684217229402,3
DDH_016,743.7712470759027,673.8466579995411,1280.9986881003508,0.0,10.0,10,2.313078554339369,1
DDH_016,743.7712470759027,673.8466579995411,1270.9986881003508,10.0,20.0,10,1.9506094305250905,1
DDH_016,743.7712470759027,673.8466579995411,1260.9986881003508,20.0,30.0,10,2.786457878695959,1
DDH_016,743.7712470759027,673.8466579995411,1250.9986881003508,30.0,40.0,10,1.1246666070931086,1
DDH_016,743.7712470759027,673.8466579995411,1240.9986881003508,40.0,50.0,10,1.3251690188061753,1
DDH_016,743.7712470759027,673.8466579995411,1230.9986881003508,50.0,60.0,10,2.87897372629837,1
DDH_016,743.7712470759027,673.8466579995411,1220.9986881003508,60.0,70.0,10,1.4309943044964522,1
DDH_016,743.7712470759027,673.8466579995411,1210.9986881003508,70.0,80.0,10,0.9431193307915845,1
DDH_016,743.7712470759027,673.8466579995411,1200.9986881003508,80.0,90.0,10,1.6120568718379213,1
DDH_016,743.7712470759027,673.8466579995411,1190.9986881003508,90.0,100.0,10,1.7699368865542624,1
DDH_016,743.7712470759027,673.8466579995411,1180.9986881003508,100.0,110.0,10,1.2469106157385195,1
DDH_016,743.7712470759027,673.8466579995411,1170.9986881003508,110.0,120.0,10,0.5497620778055342,1
DDH_016,743.7712470759027,673.8466579995411,1160.9986881003508,120.0,130.0,10,0.8802211139264517,1
DDH_016,743.7712470759027,673.8466579995411,1150.9986881003508,130.0,140.0,10,0.6202219480282525,1
DDH_016,743.7712470759027,673.8466579995411,1140.9986881003508,140.0,150.0,10,1.8066047973261914,1
DDH_016,743.7712470759027,673.8466579995411,1130.9986881003508,150.0,160.0,10,0.5569199505246959,1
DDH_016,743.7712470759027,673.8466579995411,1120.9986881003508,160.0,170.0,10,0.8745164824233581,1
DDH_016,743.7712470759027,673.8466579995411,1110.9986881003508,170.0,180.0,10,1.1846146766720809,1
DDH_016,743.7712470759027,673.8466579995411,1100.9986881003508,180.0,190.0,10,0.6162844889756784,1
DDH_016,743.7712470759027,673.8466579995411,1090.9986881003508,190.0,200.0,10,1.0705979512962296,1
DDH_016,743.7712470759027,673.8466579995411,1080.9986881003508,200.0,210.0,10,0.734068624400906,1
DDH_016,743.7712470759027,673.8466579995411,1070.9986881003508,210.0,220.0,10,0.9806825145813808,1
DDH_016,743.7712470759027,673.8466579995411,1060.9986881003508,220.0,230.0,10,0.78894728361407,1
DDH_016,743.7712470759027,673.8466579995411,1050.9986881003508,230.0,240.0,10,0.7968885557097634,1
DDH_016,743.7712470759027,673.8466579995411,1040.9986881003508,240.0,250.0,10,1.0665707311617292,1
DDH_016,743.7712470759027,673.8466579995411,1030.9986881003508,250.0,260.0,10,0.5110845614147672,1
DDH_016,743.7712470759027,673.8466579995411,1020.9986881003508,260.0,270.0,10,0.8290909456190915,1
DDH_016,743.7712470759027,673.8466579995411,1010.9986881003508,270.0,280.0,10,0.909064668708377,1
DDH_016,743.7712470759027,673.8466579995411,1000.9986881003508,280.0,290.0,10,0.44329488828191765,1
DDH_016,743.7712470759027,673.8466579995411,990.9986881003508,290.0,300.0,10,0.36506433863058735,1
DDH_016,743.7712470759027,673.8466579995411,980.9986881003508,300.0,310.0,10,0.6080702003099921,1
DDH_016,743.7712470759027,673.8466579995411,970.9986881003508,310.0,320.0,10,0.23790584406911625,1
DDH_016,743.7712470759027,673.8466579995411,960.9986881003508,320.0,330.0,10,0.6667132664287223,1
DDH_016,743.7712470759027,673.8466579995411,950.9986881003508,330.0,340.0,10,0.7158123274588106,1
DDH_016,743.7712470759027,673.8466579995411,940.9986881003508,340.0,350.0,10,0.3375159320255897,1
DDH_016,743.7712470759027,673.8466579995411,930.9986881003508,350.0,360.0,10,0.7029686957409276,1
DDH_016,743.7712470759027,673.8466579995411,920.9986881003508,360.0,370.0,10,0.7409830892374658,1
DDH_016,743.7712470759027,673.8466579995411,910.9986881003508,370.0,380.0,10,0.5814261540925498,1
DDH_016,743.7712470759027,673.8466579995411,900.9986881003508,380.0,390.0,10,0.7047948178582315,1
DDH_016,743.7712470759027,673.8466579995411,890.9986881003508,390.0,400.0,10,0.44245110876421884,1
DDH_016,743.7712470759027,673.8466579995411,880.9986881003508,400.0,410.0,10,0.3960515416477033,1
DDH_016,743.7712470759027,673.8466579995411,870.9986881003508,410.0,420.0,10,0.440895736658516,1
DDH_016,743.7712470759027,673.8466579995411,860.9986881003508,420.0,430.0,10,0.3060575022933726,1
DDH_016,743.7712470759027,673.8466579995411,850.9986881003508,430.0,440.0,10,0.353491749833779,1
DDH_016,743.7712470759027,673.8466579995411,840.9986881003508,440.0,450.0,10,0.4164052417973773,1
DDH_016,743.7712470759027,673.8466579995411,830.9986881003508,450.0,460.0,10,0.41842371729148725,1
DDH_017,698.7168879665576,617.1368281189971,1234.3349341532753,0.0,10.0,10,2.0443688415835206,1
DDH_017,698.7168879665576,617.1368281189971,1224.3349341532753,10.0,20.0,10,0.6436860046221962,1
DDH_017,698.7168879665576,617.1368281189971,1214.3349341532753,20.0,30.0,10,3.1679882598207785,1
DDH_017,698.7168879665576,617.1368281189971,1204.3349341532753,30.0,40.0,10,1.1701604768433853,1
DDH_017,698.7168879665576,617.1368281189971,1194.3349341532753,40.0,50.0,10,1.8797889781734867,1
DDH_017,698.7168879665576,617.1368281189971,1184.3349341532753,50.0,60.0,10,1.650086900806754,1
DDH_017,698.7168879665576,617.1368281189971,1174.3349341532753,60.0,70.0,10,1.1860253959273326,1
DDH_017,698.7168879665576,617.1368281189971,1164.3349341532753,70.0,80.0,10,1.6594018990216963,1
DDH_017,698.7168879665576,617.1368281189971,1154.3349341532753,80.0,90.0,10,0.9993325188276996,1
DDH_017,698.7168879665576,617.1368281189971,1144.3349341532753,90.0,100.0,10,1.3211164506854824,1
DDH_017,698.7168879665576,617.1368281189971,1134.3349341532753,100.0,110.0,10,2.064928537807026,1
DDH_017,698.7168879665576,617.1368281189971,1124.3349341532753,110.0,120.0,10,1.0794681170379326,1
DDH_017,698.7168879665576,617.1368281189971,1114.3349341532753,120.0,130.0,10,1.2310087185686909,1
DDH_017,698.7168879665576,617.1368281189971,1104.3349341532753,130.0,140.0,10,0.7900745700680458,1
DDH_017,698.7168879665576,617.1368281189971,1094.3349341532753,140.0,150.0,10,1.355102075372452,1
DDH_017,698.7168879665576,617.1368281189971,1084.3349341532753,150.0,160.0,10,0.8390264203405708,1
DDH_017,698.7168879665576,617.1368281189971,1074.3349341532753,160.0,170.0,10,1.1499317715803836,1
DDH_017,698.7168879665576,617.1368281189971,1064.3349341532753,170.0,180.0,10,1.3293236868251874,1
DDH_017,698.7168879665576,617.1368281189971,1054.3349341532753,180.0,190.0,10,0.9130660285007962,1
DDH_017,698.7168879665576,617.1368281189971,1044.3349341532753,190.0,200.0,10,1.117256896333319,1
DDH_017,698.7168879665576,617.1368281189971,1034.3349341532753,200.0,210.0,10,1.022725535435786,1
DDH_017,698.7168879665576,617.1368281189971,1024.3349341532753,210.0,220.0,10,1.1745915276271253,1
DDH_017,698.7168879665576,617.1368281189971,1014.3349341532753,220.0,230.0,10,1.0123746245887755,1
DDH_017,698.7168879665576,617.1368281189971,1004.3349341532753,230.0,240.0,10,1.1597569724857637,1
DDH_017,698.7168879665576,617.1368281189971,994.3349341532753,240.0,250.0,10,0.7453666743607803,1
DDH_017,698.7168879665576,617.1368281189971,984.3349341532753,250.0,260.0,10,0.4823465597085008,1
DDH_017,698.7168879665576,617.1368281189971,974.3349341532753,260.0,270.0,10,0.38351928952741876,1
DDH_017,698.7168879665576,617.1368281189971,964.3349341532753,270.0,280.0,10,0.39092786109180677,1
DDH_017,698.7168879665576,617.1368281189971,954.3349341532753,280.0,290.0,10,0.6433774342833904,1
DDH_018,831.4247332595273,588.435171761176,1243.5587696758864,0.0,10.0,10,1.8916346478700905,1
DDH_018,831.4247332595273,588.435171761176,1233.5587696758864,10.0,20.0,10,1.3753207746934835,1
DDH_018,831.4247332595273,588.435171761176,1223.5587696758864,20.0,30.0,10,0.5477284007123164,1
DDH_018,831.4247332595273,588.435171761176,1213.5587696758864,30.0,40.0,10,1.2949889634287597,1
DDH_018,831.4247332595273,588.435171761176,1203.5587696758864,40.0,50.0,10,1.3606390405085507,1
DDH_018,831.4247332595273,588.435171761176,1193.5587696758864,50.0,60.0,10,1.5145546330159185,1
DDH_018,831.4247332595273,588.435171761176,1183.5587696758864,60.0,70.0,10,2.1127410390507624,1
DDH_018,831.4247332595273,588.435171761176,1173.5587696758864,70.0,80.0,10,0.6453917926474714,1
DDH_018,831.4247332595273,588.435171761176,1163.5587696758864,80.0,90.0,10,1.6599087589025219,1
DDH_018,831.4247332595273,588.435171761176,1153.5587696758864,90.0,100.0,10,1.5636843413551957,1
DDH_018,831.4247332595273,588.435171761176,1143.5587696758864,100.0,110.0,10,1.1919854671520727,1
DDH_018,831.4247332595273,588.435171761176,1133.5587696758864,110.0,120.0,10,1.394207589174298,1
DDH_018,831.4247332595273,588.435171761176,1123.5587696758864,120.0,130.0,10,1.1382006151802493,1
DDH_018,831.4247332595273,588.435171761176,1113.5587696758864,130.0,140.0,10,1.3606540554299658,1
DDH_018,831.4247332595273,588.435171761176,1103.5587696758864,140.0,150.0,10,0.8339599972700087,1
DDH_018,831.4247332595273,588.435171761176,1093.5587696758864,150.0,160.0,10,0.7693798459962755,1
DDH_018,831.4247332595273,588.435171761176,1083.5587696758864,160.0,170.0,10,0.4502300261057054,1
DDH_018,831.4247332595273,588.435171761176,1073.5587696758864,170.0,180.0,10,1.1429373128218876,1
DDH_018,831.4247332595273,588.435171761176,1063.5587696758864,180.0,190.0,10,0.8090610087906066,1
DDH_018,831.4247332595273,588.435171761176,1053.5587696758864,190.0,200.0,10,0.5006273285821471,1
DDH_018,831.4247332595273,588.435171761176,1043.5587696758864,200.0,210.0,10,0.6554448315434711,1
DDH_018,831.4247332595273,588.435171761176,1033.5587696758864,210.0,220.0,10,1.0416175409371722,1
DDH_018,831.4247332595273,588.435171761176,1023.5587696758864,220.0,230.0,10,0.9061714313386169,1
DDH_018,831.4247332595273,588.435171761176,1013.5587696758864,230.0,240.0,10,0.6010914547702957,1
DDH_018,831.4247332595273,588.435171761176,1003.5587696758864,240.0,250.0,10,1.1478575419338763,1
DDH_018,831.4247332595273,588.435171761176,993.5587696758864,250.0,260.0,10,4.877569066597287,1
DDH_018,831.4247332595273,588.435171761176,983.5587696758864,260.0,270.0,10,0.7882310874144732,1
DDH_018,831.4247332595273,588.435171761176,973.5587696758864,270.0,280.0,10,0.7425524995033791,1
DDH_018,831.4247332595273,588.435171761176,963.5587696758864,280.0,290.0,10,0.7164529427550336,1
DDH_018,831.4247332595273,588.435171761176,953.5587696758864,290.0,300.0,10,0.39654900945880706,1
DDH_018,831.4247332595273,588.435171761176,943.5587696758864,300.0,310.0,10,1.0097449839764845,1
DDH_018,831.4247332595273,588.435171761176,933.5587696758864,310.0,320.0,10,0.4014754149055609,1
DDH_019,709.197592447879,569.8896304410712,1266.2703443473933,0.0,10.0,10,1.4258311931902101,1
DDH_019,709.197592447879,569.8896304410712,1256.2703443473933,10.0,20.0,10,1.5869377389225505,1
DDH_019,709.197592447879,569.8896304410712,1246.2703443473933,20.0,30.0,10,2.3142391422891295,1
DDH_019,709.197592447879,569.8896304410712,1236.2703443473933,30.0,40.0,10,1.2205465862135538,1
DDH_019,709.197592447879,569.8896304410712,1226.2703443473933,40.0,50.0,10,2.589095706554886,1
DDH_019,709.197592447879,569.8896304410712,1216.2703443473933,50.0,60.0,10,1.8133666003813913,1
DDH_019,709.197592447879,569.8896304410712,1206.2703443473933,60.0,70.0,10,1.6566619807472727,1
DDH_019,709.197592447879,569.8896304410712,1196.2703443473933,70.0,80.0,10,1.444135897081108,1
DDH_019,709.197592447879,569.8896304410712,1186.2703443473933,80.0,90.0,10,1.3178707896808315,1
DDH_019,709.197592447879,569.8896304410712,1176.2703443473933,90.0,100.0,10,1.1104527582314359,1
DDH_019,709.197592447879,569.8896304410712,1166.2703443473933,100.0,110.0,10,0.7597427279725545,1
DDH_019,709.197592447879,569.8896304410712,1156.2703443473933,110.0,120.0,10,0.9467043908515343,1
DDH_019,709.197592447879,569.8896304410712,1146.2703443473933,120.0,130.0,10,1.7998918232050016,1
DDH_019,709.197592447879,569.8896304410712,1136.2703443473933,130.0,140.0,10,1.3662241719410266,1
DDH_019,709.197592447879,569.8896304410712,1126.2703443473933,140.0,150.0,10,1.6801812178755813,1
DDH_019,709.197592447879,569.8896304410712,1116.2703443473933,150.0,160.0,10,0.9012392409038003,1
DDH_019,709.197592447879,569.8896304410712,1106.2703443473933,160.0,170.0,10,0.7344994672350591,1
DDH_019,709.197592447879,569.8896304410712,1096.2703443473933,170.0,180.0,10,1.0317878937505656,1
DDH_019,709.197592447879,569.8896304410712,1086.2703443473933,180.0,190.0,10,0.759672999878863,1
DDH_019,709.197592447879,569.8896304410712,1076.2703443473933,190.0,200.0,10,1.0224879900044135,1
DDH_019,709.197592447879,569.8896304410712,1066.2703443473933,200.0,210.0,10,0.4927861457564872,1
DDH_019,709.197592447879,569.8896304410712,1056.2703443473933,210.0,220.0,10,0.35922124416163925,1
DDH_019,709.197592447879,569.8896304410712,1046.2703443473933,220.0,230.0,10,0.961566672800477,1
DDH_019,709.197592447879,569.8896304410712,1036.2703443473933,230.0,240.0,10,1.2557908749861395,1
DDH_019,709.197592447879,569.8896304410712,1026.2703443473933,240.0,250.0,10,0.9104619192198883,1
DDH_019,709.197592447879,569.8896304410712,1016.2703443473933,250.0,260.0,10,0.9133066283220843,1
DDH_019,709.197592447879,569.8896304410712,1006.2703443473933,260.0,270.0,10,0.773883095688295,1
DDH_019,709.197592447879,569.8896304410712,996.2703443473933,270.0,280.0,10,0.7690081527380157,1
DDH_019,709.197592447879,569.8896304410712,986.2703443473933,280.0,290.0,10,0.4076310393162137,1
DDH_019,709.197592447879,569.8896304410712,976.2703443473933,290.0,300.0,10,0.5335584963476447,1
DDH_019,709.197592447879,569.8896304410712,966.2703443473933,300.0,310.0,10,0.907738958036011,1
DDH_019,709.197592447879,569.8896304410712,956.2703443473933,310.0,320.0,10,0.4305946581868366,1
DDH_019,709.197592447879,569.8896304410712,946.2703443473933,320.0,330.0,10,0.5606745066320549,1
DDH_019,709.197592447879,569.8896304410712,936.2703443473933,330.0,340.0,10,0.8172227295093512,1
DDH_019,709.197592447879,569.8896304410712,926.2703443473933,340.0,350.0,10,0.6041634323519219,1
DDH_019,709.197592447879,569.8896304410712,916.2703443473933,350.0,360.0,10,0.5928203486197466,1
DDH_019,709.197592447879,569.8896304410712,906.2703443473933,360.0,370.0,10,0.491873372936702,1
DDH_019,709.197592447879,569.8896304410712,896.2703443473933,370.0,380.0,10,5.265361853435667,1
DDH_019,709.197592447879,569.8896304410712,886.2703443473933,380.0,390.0,10,0.34428799335030924,1
DDH_019,709.197592447879,569.8896304410712,876.2703443473933,390.0,400.0,10,0.35961581321016767,1
DDH_019,709.197592447879,569.8896304410712,866.2703443473933,400.0,410.0,10,0.4868851753892728,1
DDH_019,709.197592447879,569.8896304410712,856.2703443473933,410.0,420.0,10,0.5564065297896356,1
DDH_019,709.197592447879,569.8896304410712,846.2703443473933,420.0,430.0,10,0.7309383834006131,1
DDH_019,709.197592447879,569.8896304410712,836.2703443473933,430.0,440.0,10,0.2835950921958774,1
DDH_019,709.197592447879,569.8896304410712,826.2703443473933,440.0,450.0,10,0.44655395697690625,1
DDH_019,709.197592447879,569.8896304410712,816.2703443473933,450.0,460.0,10,0.4014474673748166,1
DDH_020,658.7696298664708,452.1478009632573,1225.382713671321,0.0,10.0,10,0.43421191906140566,3
DDH_020,658.7696298664708,452.1478009632573,1215.382713671321,10.0,20.0,10,0.6528180695155756,3
DDH_020,658.7696298664708,452.1478009632573,1205.382713671321,20.0,30.0,10,0.547520572305464,3
DDH_020,658.7696298664708,452.1478009632573,1195.382713671321,30.0,40.0,10,0.5337989874176579,3
DDH_020,658.7696298664708,452.1478009632573,1185.382713671321,40.0,50.0,10,0.28164222020053786,3
DDH_020,658.7696298664708,452.1478009632573,1175.382713671321,50.0,60.0,10,0.3784176163536366,3
DDH_020,658.7696298664708,452.1478009632573,1165.382713671321,60.0,70.0,10,0.4155716604927945,3
DDH_020,658.7696298664708,452.1478009632573,1155.382713671321,70.0,80.0,10,0.4161970303960589,3
DDH_020,658.7696298664708,452.1478009632573,1145.382713671321,80.0,90.0,10,0.6661521139680232,3
DDH_020,658.7696298664708,452.1478009632573,1135.382713671321,90.0,100.0,10,0.3370567016250764,3
DDH_020,658.7696298664708,452.1478009632573,1125.382713671321,100.0,110.0,10,0.08680218288552,3
DDH_020,658.7696298664708,452.1478009632573,1115.382713671321,110.0,120.0,10,0.35316900773214416,3
DDH_020,658.7696298664708,452.1478009632573,1105.382713671321,120.0,130.0,10,0.3862140447585427,3
DDH_020,658.7696298664708,452.1478009632573,1095.382713671321,130.0,140.0,10,0.3294226333375976,3
DDH_020,658.7696298664708,452.1478009632573,1085.382713671321,140.0,150.0,10,0.04186404042380609,3
DDH_020,658.7696298664708,452.1478009632573,1075.382713671321,150.0,160.0,10,0.32994685444254646,3
DDH_020,658.7696298664708,452.1478009632573,1065.382713671321,160.0,170.0,10,0.3408513718177486,3
DDH_020,658.7696298664708,452.1478009632573,1055.382713671321,170.0,180.0,10,0.1745507472228527,3
DDH_020,658.7696298664708,452.1478009632573,1045.382713671321,180.0,190.0,10,0.21771356876979667,3
DDH_020,658.7696298664708,452.1478009632573,1035.382713671321,190.0,200.0,10,0.2604207956212165,3
DDH_020,658.7696298664708,452.1478009632573,1025.382713671321,200.0,210.0,10,0.2133005005452827,3
DDH_020,658.7696298664708,452.1478009632573,1015.382713671321,210.0,220.0,10,0.21768329593247693,3
DDH_020,658.7696298664708,452.1478009632573,1005.382713671321,220.0,230.0,10,0.2619428807129392,3
DDH_020,658.7696298664708,452.1478009632573,995.382713671321,230.0,240.0,10,0.1885230337809871,3
DDH_020,658.7696298664708,452.1478009632573,985.382713671321,240.0,250.0,10,0.12125376019264009,3
DDH_020,658.7696298664708,452.1478009632573,975.382713671321,250.0,260.0,10,0.2767805129595506,3
DDH_020,658.7696298664708,452.1478009632573,965.382713671321,260.0,270.0,10,0.14435003454785766,3
DDH_020,658.7696298664708,452.1478009632573,955.382713671321,270.0,280.0,10,0.19054128073522753,3
DDH_020,658.7696298664708,452.1478009632573,945.382713671321,280.0,290.0,10,0.16670803935726958,3
DDH_020,658.7696298664708,452.1478009632573,935.382713671321,290.0,300.0,10,0.12336373132216435,3
DDH_021,946.5648768921554,528.0155791605291,1254.5491986920827,0.0,10.0,10,1.8597587206337691,3
DDH_021,946.5648768921554,528.0155791605291,1244.5491986920827,10.0,20.0,10,0.822833833715928,3
DDH_021,946.5648768921554,528.0155791605291,1234.5491986920827,20.0,30.0,10,0.588868936070558,3
DDH_021,946.5648768921554,528.0155791605291,1224.5491986920827,30.0,40.0,10,0.3443213774604734,3
DDH_021,946.5648768921554,528.0155791605291,1214.5491986920827,40.0,50.0,10,0.3070843718035511,3
DDH_021,946.5648768921554,528.0155791605291,1204.5491986920827,50.0,60.0,10,0.4193124680935053,3
DDH_021,946.5648768921554,528.0155791605291,1194.5491986920827,60.0,70.0,10,0.2628461452363648,3
DDH_021,946.5648768921554,528.0155791605291,1184.5491986920827,70.0,80.0,10,0.39118293193298814,3
DDH_021,946.5648768921554,528.0155791605291,1174.5491986920827,80.0,90.0,10,0.11840903733843483,3
DDH_021,946.5648768921554,528.0155791605291,1164.5491986920827,90.0,100.0,10,0.3209655213935439,3
DDH_021,946.5648768921554,528.0155791605291,1154.5491986920827,100.0,110.0,10,0.38888553450099217,3
DDH_021,946.5648768921554,528.0155791605291,1144.5491986920827,110.0,120.0,10,0.36804897884792387,3
DDH_021,946.5648768921554,528.0155791605291,1134.5491986920827,120.0,130.0,10,0.45001867125690115,3
DDH_021,946.5648768921554,528.0155791605291,1124.5491986920827,130.0,140.0,10,0.21517034480779457,3
DDH_021,946.5648768921554,528.0155791605291,1114.5491986920827,140.0,150.0,10,0.3052347350522376,3
DDH_021,946.5648768921554,528.0155791605291,1104.5491986920827,150.0,160.0,10,0.38708934723512256,3
DDH_021,946.5648768921554,528.0155791605291,1094.5491986920827,160.0,170.0,10,0.31765810426181956,3
DDH_021,946.5648768921554,528.0155791605291,1084.5491986920827,170.0,180.0,10,0.35175385509319007,3
DDH_021,946.5648768921554,528.0155791605291,1074.5491986920827,180.0,190.0,10,0.17633673448622997,3
DDH_021,946.5648768921554,528.0155791605291,1064.5491986920827,190.0,200.0,10,0.27040091947106976,3
DDH_021,946.5648768921554,528.0155791605291,1054.5491986920827,200.0,210.0,10,0.23907400135817178,3
DDH_021,946.5648768921554,528.0155791605291,1044.5491986920827,210.0,220.0,10,0.25499974437924944,3
DDH_021,946.5648768921554,528.0155791605291,1034.5491986920827,220.0,230.0,10,0.18233642346776024,3
DDH_021,946.5648768921554,528.0155791605291,1024.5491986920827,230.0,240.0,10,0.32278568768614635,3
DDH_021,946.5648768921554,528.0155791605291,1014.5491986920827,240.0,250.0,10,0.2705139227891578,3
DDH_021,946.5648768921554,528.0155791605291,1004.5491986920827,250.0,260.0,10,0.29277674267252013,3
DDH_022,777.4223699513465,553.9361229040212,1276.1428550856485,0.0,10.0,10,1.9525735040976684,1
DDH_022,777.4223699513465,553.9361229040212,1266.1428550856485,10.0,20.0,10,1.3712798677813534,1
DDH_022,777.4223699513465,553.9361229040212,1256.1428550856485,20.0,30.0,10,1.9906192812879375,1
DDH_022,777.4223699513465,553.9361229040212,1246.1428550856485,30.0,40.0,10,2.2693555879834553,1
DDH_022,777.4223699513465,553.9361229040212,1236.1428550856485,40.0,50.0,10,1.7081956336868416,1
DDH_022,777.4223699513465,553.9361229040212,1226.1428550856485,50.0,60.0,10,1.1005656927067757,1
DDH_022,777.4223699513465,553.9361229040212,1216.1428550856485,60.0,70.0,10,1.215804275105867,1
DDH_022,777.4223699513465,553.9361229040212,1206.1428550856485,70.0,80.0,10,1.4419039190038663,1
DDH_022,777.4223699513465,553.9361229040212,1196.1428550856485,80.0,90.0,10,1.9807167955329998,1
DDH_022,777.4223699513465,553.9361229040212,1186.1428550856485,90.0,100.0,10,2.0532567072606263,1
DDH_022,777.4223699513465,553.9361229040212,1176.1428550856485,100.0,110.0,10,0.9594227216682679,1
DDH_022,777.4223699513465,553.9361229040212,1166.1428550856485,110.0,120.0,10,1.3819043371980524,1
DDH_022,777.4223699513465,553.9361229040212,1156.1428550856485,120.0,130.0,10,0.9912832418434362,1
DDH_022,777.4223699513465,553.9361229040212,1146.1428550856485,130.0,140.0,10,0.7184298821046732,1
DDH_022,777.4223699513465,553.9361229040212,1136.1428550856485,140.0,150.0,10,1.3249758945048034,1
DDH_022,777.4223699513465,553.9361229040212,1126.1428550856485,150.0,160.0,10,1.1401306388339505,1
DDH_022,777.4223699513465,553.9361229040212,1116.1428550856485,160.0,170.0,10,1.1226379387718848,1
DDH_022,777.4223699513465,553.9361229040212,1106.1428550856485,170.0,180.0,10,0.9709219224650834,1
DDH_022,777.4223699513465,553.9361229040212,1096.1428550856485,180.0,190.0,10,1.0779912548735744,1
DDH_022,777.4223699513465,553.9361229040212,1086.1428550856485,190.0,200.0,10,1.0316928168900585,1
DDH_022,777.4223699513465,553.9361229040212,1076.1428550856485,200.0,210.0,10,1.1563610905490644,1
DDH_022,777.4223699513465,553.9361229040212,1066.1428550856485,210.0,220.0,10,0.6756696106131612,1
DDH_022,777.4223699513465,553.9361229040212,1056.1428550856485,220.0,230.0,10,1.0950208684549438,1
DDH_022,777.4223699513465,553.9361229040212,1046.1428550856485,230.0,240.0,10,1.020451495340744,1
DDH_022,777.4223699513465,553.9361229040212,1036.1428550856485,240.0,250.0,10,0.8879586517403822,1
DDH_022,777.4223699513465,553.9361229040212,1026.1428550856485,250.0,260.0,10,4.424502599971695,1
DDH_022,777.4223699513465,553.9361229040212,1016.1428550856485,260.0,270.0,10,0.7371338514210175,1
DDH_022,777.4223699513465,553.9361229040212,1006.1428550856485,270.0,280.0,10,0.6157688551396887,1
DDH_022,777.4223699513465,553.9361229040212,996.1428550856485,280.0,290.0,10,0.8323476906538738,1
DDH_022,777.4223699513465,553.9361229040212,986.1428550856485,290.0,300.0,10,0.74805845812196,1
DDH_022,777.4223699513465,553.9361229040212,976.1428550856485,300.0,310.0,10,1.0003363307050843,1
DDH_022,777.4223699513465,553.9361229040212,966.1428550856485,310.0,320.0,10,0.7491323298539833,1
DDH_022,777.4223699513465,553.9361229040212,956.1428550856485,320.0,330.0,10,0.29225130383680625,1
DDH_022,777.4223699513465,553.9361229040212,946.1428550856485,330.0,340.0,10,0.8310015050117605,1
DDH_022,777.4223699513465,553.9361229040212,936.1428550856485,340.0,350.0,10,0.696562493082404,1
DDH_022,777.4223699513465,553.9361229040212,926.1428550856485,350.0,360.0,10,0.5253769243025965,1
DDH_022,777.4223699513465,553.9361229040212,916.1428550856485,360.0,370.0,10,0.4038167889647435,1
DDH_023,806.7528204687924,705.7122226218916,1217.8503353087754,0.0,10.0,10,2.7017484323497594,1
DDH_023,806.7528204687924,705.7122226218916,1207.8503353087754,10.0,20.0,10,1.9471246162128024,1
DDH_023,806.7528204687924,705.7122226218916,1197.8503353087754,20.0,30.0,10,2.2884194147604306,1
DDH_023,806.7528204687924,705.7122226218916,1187.8503353087754,30.0,40.0,10,3.872081349534208,1
DDH_023,806.7528204687924,705.7122226218916,1177.8503353087754,40.0,50.0,10,1.8816851533144807,1
